"","Country.Name","Country.Code","Series.Name","Series.Code","X1968..YR1968.","X1969..YR1969.","X1970..YR1970.","X1971..YR1971.","X1972..YR1972.","X1973..YR1973.","X1974..YR1974.","X1975..YR1975.","X1976..YR1976.","X1977..YR1977.","X1978..YR1978.","X1979..YR1979.","X1980..YR1980.","X1981..YR1981.","X1982..YR1982.","X1983..YR1983.","X1984..YR1984.","X1985..YR1985.","X1986..YR1986.","X1987..YR1987.","X1988..YR1988.","X1989..YR1989.","X1990..YR1990.","X1991..YR1991.","X1992..YR1992.","X1993..YR1993.","X1994..YR1994.","X1995..YR1995.","X1996..YR1996.","X1997..YR1997.","X1998..YR1998.","X1999..YR1999.","X2000..YR2000.","X2001..YR2001.","X2002..YR2002.","X2003..YR2003.","X2004..YR2004.","X2005..YR2005.","X2006..YR2006.","X2007..YR2007.","X2008..YR2008.","X2009..YR2009.","X2010..YR2010.","X2011..YR2011.","X2012..YR2012.","X2013..YR2013.","X2014..YR2014.","X2015..YR2015.","X2016..YR2016.","X2017..YR2017."
"1580","Spain","ESP","Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)","SE.TER.CUAT.MS.FE.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1581","Spain","ESP","Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)","SE.TER.CUAT.MS.MA.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1582","Spain","ESP","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.MS.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1583","Spain","ESP","Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)","SE.TER.CUAT.DO.MA.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1584","Spain","ESP","Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)","SE.TER.CUAT.DO.FE.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1585","Spain","ESP","Expenditure on primary education (% of government expenditure on education)","SE.XPD.PRIM.ZS","..","..","51.77466965","44.79253006","53.45783997","..","..","..","61.54499054","61.73419189","53.1364212","57.97406006","..","..","..","..","..","..","..","29.88120079","28.02841949","26.48040962","24.59432983","23.18650055","23.12392998","21.16707993","21.29460907","22.92715073","24.60087013","..","25.82259941","26.52511024","25.8261795","26.08963013","25.81826973","25.71690941","25.98274994","25.77434921","25.70718002","25.41683006","25.38797951","25.30393982","25.54464912","25.54464912","25.94886971","26.12030029","26.32772064","..","..",".."
"1586","Spain","ESP","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.DO.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"1587","Spain","ESP","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","..","..","24.20376968","24.23188972","21.51671982","..","..","..","18.3448391","16.30374908","25.2850399","21.20684052","..","..","..","..","..","..","..","44.91703033","46.23361969","46.89686966","49.70035934","49.31760025","49.98432922","52.01247025","51.79798889","49.3059082","46.58298874","..","46.75603867","46.02285004","43.7445488","41.8155899","41.39120865","40.25495148","39.73974991","39.45084","39.20389938","38.12844086","37.65901184","37.50078964","36.97092819","36.97092819","37.33060074","36.9056282","36.73986816","..","..",".."
"1588","Spain","ESP","Expenditure on tertiary education (% of government expenditure on education)","SE.XPD.TERT.ZS","..","..","19.25178909","19.8051796","16.13149071","..","15.08794975","..","16.2573204","16.03190994","14.80088043","13.49335003","..","..","..","..","..","..","..","14.6908102","15.13185024","16.02943993","18.37727928","18.97838974","19.30789948","17.81658936","17.41761971","18.09287071","19.85609055","..","19.78396034","20.07889938","21.78936958","22.80481911","22.84218979","23.21863937","22.89419937","22.36545944","22.25303078","22.86417007","23.0799408","22.82928085","23.43325996","23.43325996","22.30694962","22.43703079","22.49024963","..","..",".."
"1589","Spain","ESP","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","..","..","1.838000059","1.894430041","2.070270061","..","1.463529944","..","1.904569983","2.082829952","2.236799955","2.344419956","..","..","..","..","..","..","..","3.136699915","3.337369919","3.561450005","3.643490076","3.752540112","3.847609997","4.256450176","4.496890068","4.44671011","4.468520164","..","4.302959919","4.27052021","4.176370144","4.119880199","4.136030197","4.167170048","4.148290157","4.130030155","4.167590141","4.233320236","4.500939846","4.867710114","4.81911993","4.866330147","4.431879997","4.328340054","4.279900074","..","..",".."
"1590","Spain","ESP","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","8.821299553","9.615260124","10.31713009","10.11695004","10.00685978","9.706110001","10.02190018","10.24135971","10.63162994","10.70874977","..","10.4872303","10.69392014","10.68445015","10.71261024","10.70899963","10.88755035","10.72628975","10.78145027","10.88879013","10.87619972","10.93867016","10.63551998","10.5639801","10.62528038","9.215359688","9.497389793","9.540049553","..","..",".."
"1591","Spain","ESP","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","79.58999634","75.31999969","76.56999969","76.86000061","76.69999695","77.33000183","76.75","76.61000061","77.08000183","75.27999878","77.98000336","79.08999634","80.40000153","79.69000244","80.48000336","80.51000214","80.86000061","81.55000305","81.56999969","81.63999939","82.22000122","81.76999664","81.22000122","81.23000336","80.86000061","82.18000031"
"1592","Spain","ESP","Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","89.05999756","84.01999664","84.80000305","84.30999756","84.59999847","84.5","83.72000122","83.65000153","83.83000183","83.66999817","83.94999695","84.05000305","84.83999634","84.68000031","84.61000061","84.94000244","84.51000214","83.93000031","82.91999817","82.70999908","83.26000214","82.19999695","81.90000153","81.33000183","80.80999756","83.94000244"
"1593","Spain","ESP","Labor force with advanced education, male (% of male working-age population with advanced education)","SL.TLF.ADVN.MA.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","84.69000244","79.91999817","80.91000366","80.75","80.79000092","81.01000214","80.33000183","80.23000336","80.52999878","79.55999756","81","81.59999847","82.62000275","82.18000031","82.52999878","82.70999908","82.68000031","82.72000122","82.23000336","82.16000366","82.73000336","81.98000336","81.55000305","81.27999878","80.83999634","83.01000214"
"1594","Spain","ESP","Labor force with basic education (% of total working-age population with basic education)","SL.TLF.BASC.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","31.19000053","31.11000061","32.00999832","31.87999916","31.73999977","32.06999969","28.80999947","28.62000084","29.35000038","29.61000061","29.05999947","31.78000069","31.88999939","31.94000053","33.06999969","34.09999847","35.61999893","36.38999939","36.99000168","37.31999969","37.54999924","37.36000061","41.74000168","41.15999985","40.25999832","43.31000137"
"1595","Spain","ESP","Labor force with basic education, female (% of female working-age population with basic education)","SL.TLF.BASC.FE.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","68.40000153","67.55000305","66.51999664","65.38999939","65.19000244","65.27999878","61.5","60.84000015","60.83000183","61.25999832","60.04999924","62.02000046","61.68000031","61.25","61.22000122","61.06000137","61.27999878","60.29000092","59.54999924","58.61000061","57.54000092","56.75999832","60.36000061","60.15000153","59.47000122","62.43999863"
"1596","Spain","ESP","Labor force with basic education, male (% of male working-age population with basic education)","SL.TLF.BASC.MA.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","49.06000137","48.68999863","48.72000122","48.09000015","48","48.24000168","44.27000046","43.86999893","44.24000168","44.95000076","43.88000107","46.52999878","46.45000076","46.29999924","46.91999817","47.34000015","48.27999878","48.22999954","48.13000107","47.86000061","47.43999863","46.95000076","51.11999893","50.77000046","49.99000168","53.09000015"
"1597","Spain","ESP","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","44.54999924","47.47999954","47.75","47.61999893","47.68999863","48.47999954","48.09999847","50.45000076","53.56000137","51.31000137","55.93999863","57.88000107","59.81999969","61.22999954","62.56000137","63.88999939","65.41999817","66.40000153","65.72000122","65.77999878","66.16999817","65.18000031","64.83000183","63.79000092","63.25","63.59000015"
"1598","Spain","ESP","Labor force with intermediate education, female (% of female working-age population with intermediate education)","SL.TLF.INTM.FE.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","62.34999847","64.62999725","63.66999817","63.43000031","63.77999878","64.59999847","64.43000031","67.12000275","69.47000122","70.48000336","71.80000305","73.91999817","74.12999725","76.58000183","77.65000153","77.66999817","78.33000183","77.19000244","76.44999695","75.52999878","74.94000244","73.5","73.16999817","73.04000092","71.34999847","72.37999725"
"1599","Spain","ESP","Labor force with intermediate education, male (% of male working-age population with intermediate education)","SL.TLF.INTM.MA.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","53.56999969","56.15999985","55.72000122","55.54999924","55.66999817","56.47000122","56.25999832","58.74000168","61.54000092","60.86000061","63.86999893","65.87000275","67","68.91999817","70.06999969","70.83999634","71.86000061","71.79000092","71.12000275","70.63999939","70.51000214","69.26999664","68.98000336","68.41000366","67.27999878","67.94999695"
"1600","Spain","ESP","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","6.597020138","8.907015555","4.290639388","4.649473478","8.149745869","7.788465253","5.61878576","0.542203325","3.303791513","2.838574304","1.463003374","0.041546521","2.208728118","-0.132468613","1.246461706","1.770115779","1.784687522","2.321435857","3.253321725","5.547122612","5.094324219","4.827030296","3.781393465","2.546000568","0.929215429","-1.031491775","2.383195316","2.757494033","2.674783588","3.689613998","4.305978447","4.48477443","5.289099595","4.001073835","2.879876097","3.187571476","3.166746501","3.723001788","4.174123186","3.768992408","1.11768686","-3.573751449","0.014063878","-0.998764958","-2.927750507","-1.705705","1.379997238","3.432253328","3.27446274",".."
"1601","Spain","ESP","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","5.212172291","7.839083051","3.138763139","3.395926865","6.96219312","6.604025677","4.47106831","-0.539096539","2.217772524","1.78565707","0.490728323","-0.836528077","1.391315429","-0.839887511","0.640409096","1.275514647","1.362897163","1.951329182","2.945279423","5.273762852","4.871692087","4.662815223","3.675767861","2.28532476","0.436115102","-1.543358289","1.896906884","2.304957055","2.248016287","3.25594003","3.875202774","4.062130696","4.819364022","3.281734814","1.436815991","1.338243755","1.40190868","1.985476006","2.428012521","1.865813028","-0.482674966","-4.424062114","-0.445350775","-1.349930077","-2.990755144","-1.383096773","1.683527291","3.512536377","3.186259219",".."
"1602","Spain","ESP","GNI growth (annual %)","NY.GNP.MKTP.KD.ZG","..","..","..","4.899829628","8.339973148","8.173890745","6.178337926","0.000232239","2.826902798","2.616229335","1.359811366","0.414456889","1.861378917","-0.811229857","1.145153457","1.448908235","1.847489758","3.325565632","3.35174111","5.573573748","4.861187615","5.305684944","3.717012248","2.592184036","0.795740544","-0.482880104","0.526297307","4.610405747","2.350230783","3.747257549","4.235677178","4.504407091","5.507308031","3.294363667","2.816629665","3.496511132","3.053617057","3.170108553","3.862897754","3.049950646","0.86224827","-2.76317765","0.465901253","-1.313536743","-1.919080012","-1.526846066","1.571680788","3.552446914","3.468148328",".."
"1603","Spain","ESP","GNI per capita growth (annual %)","NY.GNP.PCAP.KD.ZG","..","..","..","3.643284117","7.150331583","6.985215899","5.024540045","-1.075238896","1.745897277","1.56558859","0.388525159","-0.46689078","1.046744148","-1.513840701","0.53970727","0.955868167","1.42543915","2.951826922","3.043405188","5.300145481","4.639049361","5.140720042","3.61145217","2.331390828","0.303292323","-0.997584046","0.048828565","4.149708673","1.924812484","3.313342491","3.805191845","4.081683943","5.036598945","2.579912712","1.374456694","1.641646595","1.290714502","1.441844615","2.122003683","1.15995888","-0.7340708","-3.620636157","0.004411085","-1.663585342","-1.982739326","-1.203650813","1.875784738","3.632823256","3.379779387",".."
"1604","Spain","ESP","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","89.9369201660156","..","..","..","..","..","..","..","..","..","95.0510025024414","..","..","..","..","..","..","..","..","..","..","..","..","96.2308807373047","96.9251480102539","..","97.2603225708008","96.8868408203125","96.9259719848633","97.0045013427734","97.0655670166016","97.2180404663086","97.4405364990234","97.4873504638672","97.5471267700195","97.6953582763672",".."
"1605","Spain","ESP","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","95.8975296020508","..","..","..","..","..","..","..","..","..","98.0354919433594","..","..","..","..","..","..","..","..","..","..","..","..","98.143913269043","98.6174697875977","..","98.6334609985352","98.4022979736328","98.4619369506836","98.5257110595703","98.5361862182617","98.6065292358398","98.7487487792969","98.7312698364258","98.7708892822266","98.8359680175781",".."
"1606","Spain","ESP","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","92.8097686767578","..","..","..","..","..","..","..","..","..","96.4949722290039","..","..","..","..","..","..","..","..","..","..","..","..","97.1651229858398","97.7506866455078","..","97.9388427734375","97.6306076049805","97.6792678833008","97.7489013671875","97.7837524414063","97.8945388793945","98.0791320800781","98.0937194824219","98.1432571411133","98.2505111694336",".."
"1607","Spain","ESP","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","98.642578125","..","..","..","..","..","..","..","..","..","99.5696792602539","..","..","..","..","..","..","..","..","..","..","..","..","99.5349578857422","99.5020904541016","..","99.5581130981445","99.6026077270508","99.5573196411133","99.6863632202148","99.7459716796875","99.7057189941406","99.6428909301758","99.6868133544922","99.6941909790039","99.6060562133789",".."
"1608","Spain","ESP","Literacy rate, youth (ages 15-24), gender parity index (GPI)","SE.ADT.1524.LT.FM.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","1.00001001358032","..","..","..","..","..","..","..","..","..","1.0003000497818","..","..","..","..","..","..","..","..","..","..","..","..","0.999539971351624","0.999300003051758","..","0.999779999256134","1.00074994564056","0.999180018901825","1.00179994106293","1.00092005729675","1.00065004825592","0.999480009078979","0.999289989471436","1.00075995922089","0.999679982662201",".."
"1609","Spain","ESP","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","98.6419525146484","..","..","..","..","..","..","..","..","..","99.554557800293","..","..","..","..","..","..","..","..","..","..","..","..","99.5581970214844","99.5377883911133","..","99.5693435668945","99.5643081665039","99.5989990234375","99.5946273803711","99.6994018554688","99.6727828979492","99.6692581176758","99.7227630615234","99.6556777954102","99.6221618652344",".."
"1610","Spain","ESP","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","98.6413269042969","..","..","..","..","..","..","..","..","..","99.5400466918945","..","..","..","..","..","..","..","..","..","..","..","..","99.5803680419922","99.5716934204102","..","99.5800094604492","99.5278167724609","99.6387481689453","99.5067672729492","99.6546478271484","99.6410522460938","99.6946334838867","99.7573089599609","99.6187515258789","99.6375732421875",".."
"1611","Sweden","SWE","Adjusted net enrollment rate, primary (% of primary school age children)","SE.PRM.TENR","..","..","..","..","..","..","..","..","99.43541718","..","..","..","..","..","96.21250153","..","..","..","..","98.16773987","98.41821289","98.77628326","99.51596069","99.72395325","99.83867645","99.63522339","99.89829254","98.83807373","99.80345154","99.82814789","..","99.77018738","99.42556","99.72499847","99.52890778","99.10254669","96.88699341","95.39293671","95.07879639","96.2506485","98.43335724","99.33548737","99.38350677","99.47878265","99.59944153","99.67485809","99.71044922","99.63126373","..",".."
"1612","Sweden","SWE","Adjusted net enrollment rate, primary, female (% of primary school age children)","SE.PRM.TENR.FE","..","..","..","..","..","..","..","..","..","..","..","..","..","..","96.33670807","..","..","..","..","98.05596924","98.41472626","98.75798035","99.54328156","99.83750153","..","..","..","..","..","..","..","..","99.10266113","..","99.30805206","98.77722168","96.60185242","95.2061615","94.94789124","96.090271","98.11686707","99.02999878","99.0530777","99.24079132","99.50038147","99.75727844","99.82781982","99.67259216","..",".."
"1613","Sweden","SWE","Adjusted net enrollment rate, primary, male (% of primary school age children)","SE.PRM.TENR.MA","..","..","..","..","..","..","..","..","..","..","..","..","..","..","96.09420776","..","..","..","..","98.27440643","98.42153168","98.79370117","99.4899826","99.61611938","..","..","..","..","..","..","..","..","99.73203278","..","99.73870087","99.41181183","97.15815735","95.5705719","95.20320129","96.40294647","98.73377228","99.6253891","99.69705963","99.70462036","99.6933136","99.59674835","99.59916687","99.59205627","..",".."
"1614","Sweden","SWE","Adjusted net national income (annual % growth)","NY.ADJ.NNTY.KD.ZG","..","..","..","1.030029848","2.41242945","4.18915166","0.221827931","4.243787786","0.39009385","-3.701287472","1.184473639","3.11326944","1.146668584","-0.484811639","-0.352879005","1.937474526","5.934401308","1.486483786","5.113326828","3.28360112","2.325021255","2.032178543","-0.365736308","-1.494730578","-2.920612307","-4.482511126","7.292814748","6.332465764","0.760634948","2.91678084","4.54130191","3.450110026","4.023869214","0.408869512","1.208244434","4.700793171","2.69250494","2.901230131","6.385699812","4.480753855","-1.044294183","-7.505055906","6.735718478","1.638252681","-0.368403423","1.174025888","2.70782308","4.575182817","3.544814693",".."
"1615","Sweden","SWE","Adjusted net national income (current US$)","NY.ADJ.NNTY.CD","..","..","33474787671","36514972503","43015851355","52178893079","57533819882","72500383048","77852062742","81357858295","89586158652","1.05803E+11","1.22003E+11","1.10458E+11","96519022423","88152977397","92123348891","96109617999","1.27839E+11","1.5616E+11","1.75923E+11","1.84271E+11","2.19795E+11","2.28796E+11","2.33149E+11","1.71883E+11","1.89907E+11","2.23867E+11","2.43597E+11","2.23398E+11","2.26205E+11","2.29664E+11","2.19745E+11","2.01633E+11","2.21763E+11","2.85062E+11","3.25148E+11","3.33718E+11","3.6624E+11","4.275E+11","4.48928E+11","3.64982E+11","4.19112E+11","4.80703E+11","4.64165E+11","4.93776E+11","4.8955E+11","4.23646E+11","4.38975E+11",".."
"1616","Sweden","SWE","Adjusted net national income per capita (annual % growth)","NY.ADJ.NNTY.PC.KD.ZG","..","..","..","0.337232953","2.110247029","4.009721669","-0.068559047","3.830474054","0.025652147","-4.042693141","1.391720616","2.11986293","1.126580089","-0.829476177","0.136541442","1.212872301","5.730076264","1.563249331","4.84079898","3.274088351","1.571608365","1.687772685","-1.380018499","-1.843506366","-3.6344608","-4.805079586","6.025966243","6.11670069","0.530244894","2.807862036","4.501244104","3.262870555","4.050404555","0.074238488","1.106102966","3.975345068","2.265700209","2.646143967","5.84653918","3.51886806","-1.643365456","-8.313026867","5.845175282","0.861657351","-1.045997577","0.199686297","1.795162388","3.306502053","2.441080925",".."
"1617","Sweden","SWE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","..","..","4162.080806","4508.948693","5296.018536","6413.089011","7050.752104","8849.672332","9468.420673","9859.7181","10879.13891","12724.678","14670.12937","13235.91815","11622.43148","10539.57127","10993.02475","11477.37895","15226.93994","18598.46612","20797.96944","21711.39904","25633.33826","26588.50256","26895.17529","19760.7718","21575.23405","25381.75895","27555.55422","25243.87861","25551.28231","25895.07854","24782.95466","22664.4838","24902.09169","31788.24419","36107.65844","36967.49274","40364.51489","46682.36497","48725.46393","39268.15394","44715.75886","50895.1917","48809.97745","51423.65653","50530.55443","43197.56231","44283.41569",".."
"1618","Sweden","SWE","Adjusted savings: education expenditure (% of GNI)","NY.ADJ.AEDU.GN.ZS","..","..","6.1975872","5.6","5.8","5.9","5.7","5.6","5.5","5.7","6.1","5.8","6","6","6","5.9","5.7","5.6","5.6","5.4","5.3","4.9","5","5.3","5.1","5.3","7.9619566","8.0744949","8.2848299","8.0430274","7.218958149","6.938529783","6.81895136","6.678743174","6.521669091","6.364595007","6.69","6.47","5.96","5.7","5.85","6.37","6.11","6.02","7.08","7.161906262","7.124671844","7.124671844","7.124671844",".."
"1619","Sweden","SWE","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","..","..","2325059095","2295485822","2802224659","3464580898","3717274969","4585035677","4848601817","5294999965","6255611000","7030992000","8405880000","7638600000","6703680000","6035995000","6066738000","6227424000","8256752000","9721620000","10783910000","10479140000","12771250000","14083266000","13875213000","10737270000","17633504521","20980040844","23528336978","21004929067","19131827267","18752486904","17718158645","16028783255","17249879961","21468606357","25714152300","25551582800","25730214000","28694769000","31162423500","28078068200","30661507500","34603080400","39400554000","42401779550","41791187638","36003246725","37235031240",".."
"1620","Sweden","SWE","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","0.805710018","0.463979989","0.904489994","0.813600004","0.768920004","0.075209998","0.488389999","0.462969989","2.387710094","5.522640228","8.37003994","8.727230072","8.863050461","4.150290012","0.00601","0.181659997","0.155129999","..",".."
"1621","Sweden","SWE","Adolescents out of school, female (% of female lower secondary school age)","SE.SEC.UNER.LO.FE.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","0.518570006","0.107150003","..","..","..","..","..","..","1.926609993","4.793670177","7.656439781","8.045479774","8.492930412","3.721649885","..","..","..","..",".."
"1622","Sweden","SWE","Adolescents out of school, male (% of male lower secondary school age)","SE.SEC.UNER.LO.MA.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","1.077270031","0.801419973","..","..","..","..","..","..","2.825700045","6.214409828","9.046239853","9.372619629","9.21337986","4.555039883","..","..","..","..",".."
"1623","Sweden","SWE","All education staff compensation, primary (% of total expenditure in primary public institutions)","SE.XPD.MPRM.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","59.91571045","64.92854309","64.56658936","69.31717682","65.4224472","67.43315887","68.07486725","67.02954102","66.23033142","66.114151","65.85321045","65.53791809","64.88385773","65.00959778","64.99645233","64.92917633","65.36354065","..","..",".."
"1624","Sweden","SWE","All education staff compensation, secondary (% of total expenditure in secondary public institutions)","SE.XPD.MSEC.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","54.7840004","59.45318985","58.95434189","61.80596161","60.46146011","63.14297104","64.34207916","63.89196014","61.53031921","61.77352905","61.31657028","60.96855927","60.65274811","60.86674881","61.95610809","60.8898201","61.7767601","..","..",".."
"1625","Sweden","SWE","All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)","SE.XPD.MTER.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","56.45584106","56.80284882","58.03377151","58.12725067","..","59.85689163","60.24171829","60.27246094","60.35070038","60.56315994","60.73307037","60.71530914","61.20409012","61.97380066","62.22753143","62.99354172","62.76002121","..","..",".."
"1626","Sweden","SWE","All education staff compensation, total (% of total expenditure in public institutions)","SE.XPD.MTOT.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","58.39522934","61.77386093","61.70932007","63.92066956","..","64.72554779","65.45896912","64.97588348","63.27177048","64.20300293","63.52904129","63.29130936","63.12567902","63.42789078","65.17234039","64.97068787","65.22485352","..","..",".."
"1627","Sweden","SWE","Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)","SE.TER.CUAT.BA.MA.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","19.00211906","19.32468987","19.6124897","..",".."
"1628","Sweden","SWE","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","22.03985023","22.53532028","22.99884987","..",".."
"1629","Sweden","SWE","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","..","..","41.57342911","..","..","..","46.97393036","..","..","..","..","56.46577835","..","..","..","..","..","..","63.65052032","65.11109161","66.71218109","68.16738892","70.16352081","71.63938904","74.09274292","75.84307098","77.13834381","78.38308716","..","..","..","..","..","..","..","..","89.03955078","89.76022339","90.42880249","91.02526855","85.14846039","85.8515625","86.52292633","87.19171143","87.87409973","88.50272369","89.08603668","89.67415619","..",".."
"1630","Sweden","SWE","Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)","SE.SEC.CUAT.LO.MA.ZS","..","..","45.03551865","..","..","..","50.67427826","..","..","..","..","60.44166946","..","..","..","..","..","..","64.50670624","66.01674652","67.4981308","69.01145172","70.60018921","72.01934814","74.1115799","75.43827057","76.59649658","77.91110992","..","..","..","..","..","..","..","..","87.81304932","88.53022003","89.18144226","89.79756927","86.44006348","87.05697632","87.63725281","88.23361206","88.80979156","89.36501312","89.87496185","90.37380981","..",".."
"1631","Sweden","SWE","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","..","..","7.650949955","..","..","..","10.94402027","..","..","..","..","14.16353035","..","..","..","..","..","..","16.40143013","17.09551048","17.59049988","18.06617928","18.88468933","19.26601982","21.21890068","21.95993042","22.70099068","23.78891945","..","..","..","..","..","..","..","..","34.32717896","35.40148163","36.39561844","37.37926865","34.35232925","35.29212952","36.22198105","37.13983917","38.01633072","38.88237","39.70758057","40.53213882","..",".."
"1632","Sweden","SWE","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","..","..","43.31983185","..","..","..","48.84780121","..","..","..","..","58.42034912","..","..","..","..","..","..","64.0737915","65.55882263","67.10083771","68.58467102","70.3795929","71.82736969","74.10209656","75.64116669","76.86797333","78.14736938","..","..","..","..","..","..","..","..","88.42310333","89.14183044","89.80145264","90.40750122","85.78205109","86.4433136","87.07034302","87.70394897","88.33435822","88.92723083","89.47490692","90.01940155","..",".."
