"","Country.Name","Region","IncomeGroup","Year","GINI","percentage","school","government","voice","CPI"
"2089","Costa Rica","Latin America & Caribbean","Upper middle income","2012",48.6,68.14453677,107.950958251953,0.500124812,1.088219762,54
"2090","Cuba","Latin America & Caribbean","Upper middle income","2012",NA,45.86620363,91.9312591552734,-0.404913485,-1.51460743,48
"2091","Cyprus","Europe & Central Asia","High income","2012",34.3,108.369549,95.2998504638672,1.391171932,1.022023559,66
"2092","Czech Republic","Europe & Central Asia","High income","2012",26.1,147.5374589,97.0830688476563,0.928921938,0.97037971,49
"2093","Germany","Europe & Central Asia","High income","2012",NA,85.87475437,102.883880615234,1.593369126,1.393738031,79
"2094","Djibouti","Middle East & North Africa","Lower middle income","2012",45.1,NA,43.0634307861328,-1.063122511,-1.434044123,36
"2095","Dominica","Latin America & Caribbean","Upper middle income","2012",NA,84.00016483,NA,0.661122739,0.946590006,58
"2096","Denmark","Europe & Central Asia","High income","2012",27.8,103.2409992,123.682510375977,1.984567404,1.674114227,90
"2097","Dominican Republic","Latin America & Caribbean","Upper middle income","2012",45.7,58.48422307,76.3887405395508,-0.510242641,0.124592215,32
"2098","Algeria","Middle East & North Africa","Upper middle income","2012",NA,65.40497893,NA,-0.532319129,-0.906026602,34
"2099","Ecuador","Latin America & Caribbean","Upper middle income","2012",46.6,61.75111241,97.6955108642578,-0.504882157,-0.296114117,32
"2100","Eritrea","Sub-Saharan Africa","Low income","2012",NA,NA,36.5461196899414,-1.447657943,-2.208767176,25
"2101","Spain","Europe & Central Asia","High income","2012",35.4,59.9311416,131.034164428711,1.120682478,1.064178824,65
"2102","Estonia","Europe & Central Asia","High income","2012",32.9,170.4283343,107.529846191406,0.954537988,1.111924648,64
"2103","Ethiopia","Sub-Saharan Africa","Low income","2012",NA,45.39790418,37.7033882141113,-0.425269544,-1.308907866,33
"2104","Finland","Europe & Central Asia","High income","2012",27.1,80.40571992,107.485900878906,2.220477581,1.60069716,90
"2105","Fiji","East Asia & Pacific","Upper middle income","2012",NA,124.6500231,88.6682510375977,-0.838006258,-0.978677988,NA
"2106","France","Europe & Central Asia","High income","2012",33,59.20038487,111.665321350098,1.340279341,1.238105774,71
"2107","Gabon","Sub-Saharan Africa","Upper middle income","2012",NA,92.3428068,NA,-0.904819489,-0.863606691,35
"2108","United Kingdom","Europe & Central Asia","High income","2012",32.3,61.44425819,91.3931427001953,1.547542214,1.339132667,74
"2109","Georgia","Europe & Central Asia","Lower middle income","2012",41.3,95.94884735,NA,0.60583812,0.021580778,52
"2110","Ghana","Sub-Saharan Africa","Lower middle income","2012",42.2,93.16803513,58.3562889099121,-0.048532676,0.431352198,45
"2111","Guinea","Sub-Saharan Africa","Low income","2012",33.7,NA,37.6192398071289,-1.268741012,-1.013888717,24
"2112","Guinea-Bissau","Sub-Saharan Africa","Low income","2012",NA,41.26333887,NA,-1.23039794,-1.325705886,25
"2113","Equatorial Guinea","Sub-Saharan Africa","Upper middle income","2012",NA,116.6754174,NA,-1.606107473,-1.905040979,20
"2114","Greece","Europe & Central Asia","High income","2012",36.3,61.81776664,105.168449401855,0.319800168,0.700790524,36
"2115","Grenada","Latin America & Caribbean","Upper middle income","2012",NA,75.28299771,NA,0.267391056,0.747502923,NA
"2116","Guatemala","Latin America & Caribbean","Lower middle income","2012",NA,60.98251179,64.0707092285156,-0.755443335,-0.356138647,33
"2117","Guyana","Latin America & Caribbean","Upper middle income","2012",NA,144.731559,89.3368377685547,-0.114775859,-0.002288181,28
"2118","Honduras","Latin America & Caribbean","Lower middle income","2012",57.4,121.1882158,72.510139465332,-0.698260009,-0.469777703,28
"2119","Croatia","Europe & Central Asia","Upper middle income","2012",32.5,82.67557876,99.7670593261719,0.706691682,0.540830553,46
"2120","Haiti","Latin America & Caribbean","Low income","2012",40.9,70.06806661,NA,-1.645002007,-0.762743711,19
"2121","Hungary","Europe & Central Asia","High income","2012",30.5,166.1258562,101.860229492188,0.628841758,0.749367654,55
"2122","Indonesia","East Asia & Pacific","Lower middle income","2012",NA,49.5828983,80.4074172973633,-0.272910774,0.067612648,32
"2123","India","South Asia","Lower middle income","2012",NA,55.79372173,69.1641464233398,-0.170951098,0.399454206,36
"2124","Ireland","Europe & Central Asia","High income","2012",32.5,196.6091132,126.093330383301,1.547128439,1.322521329,69
"2125","Iraq","Middle East & North Africa","Upper middle income","2012",29.5,73.5489783,NA,-1.108618498,-1.076180577,18
"2126","Iceland","Europe & Central Asia","High income","2012",26.8,107.9744774,111.170257568359,1.491027832,1.442950368,82
"2127","Israel","Middle East & North Africa","High income","2012",41.4,72.10251662,101.063987731934,1.277025223,0.644344866,60
"2128","Italy","Europe & Central Asia","High income","2012",34.9,56.18487973,101.677391052246,0.42067042,0.916809261,42
"2129","Jamaica","Latin America & Caribbean","Upper middle income","2012",NA,82.07742812,NA,0.011384566,0.486024708,38
"2130","Jordan","Middle East & North Africa","Lower middle income","2012",NA,NA,84.2942886352539,-0.011274511,-0.734492719,48
"2131","Japan","East Asia & Pacific","High income","2012",NA,30.63612369,101.807258605957,1.415637016,1.101295233,74
"2132","Kazakhstan","Europe & Central Asia","Upper middle income","2012",27.5,73.72373249,101.294570922852,-0.440244943,-1.176720738,28
"2133","Kenya","Sub-Saharan Africa","Lower middle income","2012",NA,57.76508494,NA,-0.52325058,-0.28780365,27
"2134","Kyrgyz Republic","Europe & Central Asia","Lower middle income","2012",27.4,139.6759378,87.4094314575195,-0.649499595,-0.611097157,24
"2135","Cambodia","East Asia & Pacific","Lower middle income","2012",NA,120.7353997,NA,-0.815831959,-0.961479783,22
"2136","Kiribati","East Asia & Pacific","Lower middle income","2012",NA,106.0972555,NA,-0.795896947,0.774608672,NA
"2137","Korea, Rep.","East Asia & Pacific","High income","2012",31.6,109.8861982,96.1991806030273,1.199333072,0.725595772,56
"2138","Kuwait","Middle East & North Africa","High income","2012",NA,101.0114486,92.5220336914063,-0.070301943,-0.642977953,44
"2139","Lebanon","Middle East & North Africa","Upper middle income","2012",NA,94.78333401,71.0396728515625,-0.346782535,-0.385833383,30
"2140","Liberia","Sub-Saharan Africa","Low income","2012",NA,122.1665226,NA,-1.173728228,-0.306616247,41
"2141","Libya","Middle East & North Africa","Upper middle income","2012",NA,NA,NA,-1.474232197,-0.900741994,21
"2142","Sri Lanka","South Asia","Lower middle income","2012",39.2,51.4920878,99.6474380493164,-0.207532242,-0.575279295,40
"2143","Lesotho","Sub-Saharan Africa","Lower middle income","2012",NA,138.9820875,53.2792892456055,-0.375439852,0.072332896,45
"2144","Lithuania","Europe & Central Asia","High income","2012",35.1,162.3871819,101.478462219238,0.833409011,0.92950964,54
"2145","Luxembourg","Europe & Central Asia","High income","2012",34.3,341.8620222,100.226570129395,1.672071934,1.649900675,80
"2146","Latvia","Europe & Central Asia","High income","2012",35.2,127.0657989,98.7889099121094,0.838448524,0.775515556,49
"2147","Morocco","Middle East & North Africa","Lower middle income","2012",NA,85.12491729,69.0629501342773,-0.059165228,-0.605667233,37
"2148","Moldova","Europe & Central Asia","Lower middle income","2012",29.2,127.4247572,88.1958694458008,-0.567913175,-0.034426078,36
"2149","Madagascar","Sub-Saharan Africa","Low income","2012",42.7,72.97672293,38.0275917053223,-1.089096308,-0.883270681,32
"2150","Maldives","South Asia","Upper middle income","2012",NA,160.053149,NA,-0.215160638,-0.468655318,NA
"2151","Mexico","Latin America & Caribbean","Upper middle income","2012",48.1,66.40831903,85.0917587280273,0.342616528,0.112745345,34
"2152","Macedonia, FYR","Europe & Central Asia","Upper middle income","2012",40.1,112.215049,82.0343170166016,-0.070141509,-0.028496105,43
"2153","Mali","Sub-Saharan Africa","Low income","2012",NA,58.67060749,NA,-0.996795297,-0.495530128,34
"2154","Malta","Middle East & North Africa","High income","2012",NA,326.0695218,93.8548812866211,1.247961402,1.165387988,57
"2155","Myanmar","East Asia & Pacific","Lower middle income","2012",NA,22.38461558,NA,-1.481390595,-1.620119333,15
"2156","Montenegro","Europe & Central Asia","Upper middle income","2012",32.2,111.7660796,91.3880920410156,0.130459979,0.217905939,41
"2157","Mongolia","East Asia & Pacific","Lower middle income","2012",33.8,109.5885643,NA,-0.636151254,0.065474994,36
"2158","Mozambique","Sub-Saharan Africa","Low income","2012",NA,110.8297995,24.4109306335449,-0.630087018,-0.197661296,31
"2159","Mauritania","Sub-Saharan Africa","Lower middle income","2012",NA,132.4938857,26.6236705780029,-0.909612894,-0.910916328,31
"2160","Mauritius","Sub-Saharan Africa","Upper middle income","2012",35.8,119.5001198,91.8419189453125,0.981690347,0.880852997,57
"2161","Malawi","Sub-Saharan Africa","Low income","2012",NA,67.88156506,34.4493789672852,-0.478605866,-0.206084371,37
"2162","Malaysia","East Asia & Pacific","Upper middle income","2012",NA,147.8417548,69.6057281494141,0.919864178,-0.346539199,49
"2163","Namibia","Sub-Saharan Africa","Upper middle income","2012",NA,103.5666845,NA,0.138661847,0.378439128,48
"2164","Niger","Sub-Saharan Africa","Low income","2012",NA,61.22052904,15.5687799453735,-0.682663262,-0.284627557,33
"2165","Nigeria","Sub-Saharan Africa","Lower middle income","2012",NA,44.38013665,46.7608299255371,-0.99647665,-0.70021987,27
"2166","Nicaragua","Latin America & Caribbean","Lower middle income","2012",NA,115.1772885,NA,-0.894955456,-0.536340475,29
"2167","Netherlands","Europe & Central Asia","High income","2012",27.6,154.2708521,130.175903320313,1.813399553,1.605585456,84
"2168","Norway","Europe & Central Asia","High income","2012",25.7,68.1161139,110.720718383789,1.909127474,1.728163242,85
"2169","Nepal","South Asia","Low income","2012",NA,43.65820666,64.6816864013672,-0.982698679,-0.642363489,27
"2170","New Zealand","East Asia & Pacific","High income","2012",NA,57.02757137,118.57006072998,1.801007271,1.617722034,90
"2171","Oman","Middle East & North Africa","High income","2012",NA,105.3258978,99.6489791870117,0.264540792,-1.021669745,47
"2172","Pakistan","South Asia","Lower middle income","2012",NA,32.80550221,38.2846603393555,-0.777933121,-0.843582153,27
"2173","Panama","Latin America & Caribbean","Upper middle income","2012",51.9,150.3693132,85.640510559082,0.285027534,0.469416946,38
"2174","Peru","Latin America & Caribbean","Upper middle income","2012",45.1,52.61989526,93.4310531616211,-0.144916207,0.114262931,38
"2175","Philippines","East Asia & Pacific","Lower middle income","2012",42.2,64.89944361,NA,0.108191438,-0.02968674,34
"2176","Papua New Guinea","East Asia & Pacific","Lower middle income","2012",NA,NA,40.346321105957,-0.740658045,-0.059104972,25
"2177","Poland","Europe & Central Asia","High income","2012",32.4,89.32746214,97.44140625,0.675630391,1.064275742,58
"2178","Puerto Rico","Latin America & Caribbean","High income","2012",NA,127.3843094,79.3627395629883,0.401753187,0.685145795,63
"2179","Portugal","Europe & Central Asia","High income","2012",36,75.92896147,108.95246887207,1.035027623,1.028528333,63
"2180","Paraguay","Latin America & Caribbean","Upper middle income","2012",48.2,98.62840026,76.5734786987305,-0.889455974,-0.113736898,25
"2181","Qatar","Middle East & North Africa","High income","2012",NA,105.7462864,NA,0.937021971,-0.921773374,68
"2182","Romania","Europe & Central Asia","Upper middle income","2012",27.3,79.90166742,99.3621368408203,-0.311950058,0.318529606,44
"2183","Rwanda","Sub-Saharan Africa","Low income","2012",NA,44.68179795,38.3910713195801,-0.048253916,-1.277656555,53
"2184","Saudi Arabia","Middle East & North Africa","High income","2012",NA,83.51180373,NA,0.034983415,-1.865640283,44
"2185","Sudan","Sub-Saharan Africa","Lower middle income","2012",NA,24.72100078,40.2119216918945,-1.419656754,-1.774340391,13
"2186","Senegal","Sub-Saharan Africa","Low income","2012",NA,76.80593602,NA,-0.466163397,-0.004189134,36
"2187","Singapore","East Asia & Pacific","High income","2012",NA,370.9601542,NA,2.166091442,0.05309137,87
"2188","Solomon Islands","East Asia & Pacific","Lower middle income","2012",NA,125.4481061,48.4367904663086,-0.806007743,-0.028549533,NA
"2189","Sierra Leone","Sub-Saharan Africa","Low income","2012",NA,93.27411885,49.1665115356445,-1.225699544,-0.320652544,31
"2190","El Salvador","Latin America & Caribbean","Lower middle income","2012",41.8,69.69886955,77.1446685791016,-0.127177879,-0.040193722,38
"2191","Somalia","Sub-Saharan Africa","Low income","2012",NA,NA,NA,-2.200339079,-2.196763515,8
"2192","Serbia","Europe & Central Asia","Upper middle income","2012",NA,90.52495374,94.1696166992188,-0.101885274,0.198943496,39
"2193","South Sudan","Sub-Saharan Africa","Low income","2012",NA,55.38119524,NA,-1.584736586,-1.33308959,NA
"2194","Suriname","Latin America & Caribbean","Upper middle income","2012",NA,109.8150176,78.2933883666992,-0.009694117,0.340863466,37
"2195","Slovak Republic","Europe & Central Asia","High income","2012",26.1,179.1938788,93.3659210205078,0.83637917,0.973016918,46
"2196","Slovenia","Europe & Central Asia","High income","2012",25.6,142.0312514,97.8559494018555,1.031650066,0.999778092,61
"2197","Sweden","Europe & Central Asia","High income","2012",27.1,87.71501845,98.0395889282227,1.957009554,1.690358043,88
"2198","Swaziland","Sub-Saharan Africa","Lower middle income","2012",NA,99.87516532,61.4061813354492,-0.532473028,-1.281684399,37
"2199","Seychelles","Sub-Saharan Africa","High income","2012",NA,202.211867,80.8899993896484,0.395284295,0.050829604,52
"2200","Chad","Sub-Saharan Africa","Low income","2012",NA,80.57561968,22.4027900695801,-1.488765597,-1.342747569,19
"2201","Togo","Sub-Saharan Africa","Low income","2012",NA,107.1774097,NA,-1.314133048,-0.995809436,30
"2202","Thailand","East Asia & Pacific","Upper middle income","2012",39.3,138.4986579,87.1241226196289,0.224681675,-0.321141154,37
"2203","Tajikistan","Europe & Central Asia","Lower middle income","2012",30.5,90.62496965,86.8061065673828,-0.931134701,-1.422403574,22
"2204","Turkmenistan","Europe & Central Asia","Upper middle income","2012",NA,117.651289,NA,-1.257099867,-2.250428438,17
"2205","Timor-Leste","East Asia & Pacific","Lower middle income","2012",NA,128.6903861,71.8170471191406,-1.180809855,0.096344516,33
"2206","Tonga","East Asia & Pacific","Upper middle income","2012",NA,77.7698438,91.14111328125,-0.408035219,0.336211622,NA
"2207","Trinidad and Tobago","Latin America & Caribbean","High income","2012",NA,116.1866114,NA,0.410598189,0.501116395,39
"2208","Tunisia","Middle East & North Africa","Lower middle income","2012",NA,106.5310769,NA,-0.034448069,-0.171652213,41
"2209","Turkey","Europe & Central Asia","Upper middle income","2012",40.2,52.24530981,85.1072387695313,0.408523589,-0.206933513,49
"2210","Tanzania","Sub-Saharan Africa","Low income","2012",NA,54.39707957,34.2448997497559,-0.691418886,-0.176013693,35
"2211","Uganda","Sub-Saharan Africa","Low income","2012",41,53.33849103,NA,-0.570018351,-0.493546128,29
"2212","Ukraine","Europe & Central Asia","Lower middle income","2012",24.7,91.78774501,97.1062927246094,-0.58306247,-0.279543012,26
"2213","Uruguay","Latin America & Caribbean","High income","2012",41.3,55.06115416,NA,0.441899002,1.06096673,72
"2214","United States","North America","High income","2012",NA,30.71462753,94.9803237915039,1.529325604,1.161587,73
"2215","Uzbekistan","Europe & Central Asia","Lower middle income","2012",NA,59.81914038,97.2519073486328,-0.910626233,-2.033548832,17
"2216","St. Vincent and the Grenadines","Latin America & Caribbean","Upper middle income","2012",NA,85.44331453,100.978866577148,0.837065816,1.015530825,62
"2217","Vietnam","East Asia & Pacific","Lower middle income","2012",35.7,156.5539303,NA,-0.269849509,-1.420068979,31
"2218","Vanuatu","East Asia & Pacific","Lower middle income","2012",NA,99.92681074,NA,-0.223221779,0.395672679,NA
"2219","Samoa","East Asia & Pacific","Upper middle income","2012",NA,78.70221629,85.71044921875,-0.019029476,0.349973142,NA
"2220","Kosovo","Europe & Central Asia","Lower middle income","2012",29.4,77.46948497,NA,-0.35237509,-0.223774776,34
"2221","South Africa","Sub-Saharan Africa","Upper middle income","2012",NA,60.89971544,91.9577331542969,0.345631182,0.58215332,43
"2222","Zambia","Sub-Saharan Africa","Lower middle income","2012",NA,79.09974214,NA,-0.476179838,-0.132826567,37
"2223","Zimbabwe","Sub-Saharan Africa","Low income","2012",NA,89.11929229,46.6731796264648,-1.33625865,-1.471968174,20
"2224","Afghanistan","South Asia","Low income","2013",NA,56.06566994,56.6886596679688,-1.384929776,-1.240068316,8
"2225","Angola","Sub-Saharan Africa","Lower middle income","2013",NA,95.06895154,NA,-1.223171473,-1.113843441,23
"2226","Albania","Europe & Central Asia","Upper middle income","2013",NA,75.69519683,95.8315734863281,-0.316919863,0.048892584,31
"2227","United Arab Emirates","Middle East & North Africa","High income","2013",NA,185.777992,NA,1.176368117,-1.019483566,69
"2228","Argentina","Latin America & Caribbean","Upper middle income","2013",42.3,29.333929,106.323143005371,-0.277548879,0.27698788,34
"2229","Armenia","Europe & Central Asia","Lower middle income","2013",31.5,76.55619579,NA,0.069011472,-0.588030756,36
"2230","Australia","East Asia & Pacific","High income","2013",NA,40.62443332,137.581512451172,1.639869452,1.436413765,81
"2231","Austria","Europe & Central Asia","High income","2013",30.9,103.3635927,98.9362335205078,1.588477135,1.456567407,69
"2232","Azerbaijan","Europe & Central Asia","Upper middle income","2013",NA,74.97817194,NA,-0.475038588,-1.402769446,28
"2233","Burundi","Sub-Saharan Africa","Low income","2013",39.2,41.64117356,32.2784881591797,-1.064956784,-0.953051269,21
"2234","Belgium","Europe & Central Asia","High income","2013",27.7,162.2186431,163.101013183594,1.607339144,1.373045683,75
"2235","Benin","Sub-Saharan Africa","Low income","2013",NA,69.46151466,54.1660690307617,-0.489440292,0.155496404,36
"2236","Burkina Faso","Sub-Saharan Africa","Low income","2013",NA,67.26805089,28.3657302856445,-0.660841942,-0.255426049,38
"2237","Bangladesh","South Asia","Lower middle income","2013",NA,46.29640272,58.3092613220215,-0.793824732,-0.405386418,27
"2238","Bulgaria","Europe & Central Asia","Upper middle income","2013",36.6,129.7148424,98.8783187866211,0.157344475,0.337270766,41
"2239","Bahrain","Middle East & North Africa","High income","2013",NA,191.877805,96.6312866210938,0.58878696,-1.317464471,48
"2240","Bosnia and Herzegovina","Europe & Central Asia","Upper middle income","2013",NA,87.8763814,NA,-0.434701741,-0.116462924,42
"2241","Belarus","Europe & Central Asia","Upper middle income","2013",26.6,119.8159652,106.228012084961,-0.896814287,-1.544428706,29
"2242","Belize","Latin America & Caribbean","Upper middle income","2013",NA,128.0072449,80.1630401611328,-0.329106957,0.711436152,NA
"2243","Bolivia","Latin America & Caribbean","Lower middle income","2013",48.1,81.23090732,84.6744995117188,-0.386593521,-0.068993039,34
"2244","Brazil","Latin America & Caribbean","Upper middle income","2013",52.9,25.56187905,101.868072509766,-0.092886731,0.417426258,42
"2245","Barbados","Latin America & Caribbean","High income","2013",NA,93.49268293,NA,1.357321978,1.137358308,75
"2246","Brunei Darussalam","East Asia & Pacific","High income","2013",NA,110.9368788,104.346252441406,0.869773328,-0.505072534,60
"2247","Bhutan","South Asia","Lower middle income","2013",NA,102.7354752,77.2370986938477,0.400447756,-0.158783644,63
"2248","Botswana","Sub-Saharan Africa","Upper middle income","2013",NA,122.949083,NA,0.414167732,0.489367247,64
"2249","Central African Republic","Sub-Saharan Africa","Low income","2013",NA,39.45642613,NA,-1.609882593,-1.474687338,25
"2250","Canada","North America","High income","2013",34,61.97339492,109.931549072266,1.788731575,1.453486681,81
"2251","Switzerland","Europe & Central Asia","High income","2013",32.5,131.7965514,98.6082992553711,1.824577332,1.628098488,85
"2252","Chile","Latin America & Caribbean","High income","2013",47.3,64.97347661,100.457672119141,1.264523983,1.106285453,71
"2253","China","East Asia & Pacific","Upper middle income","2013",NA,46.56523477,96.2417526245117,0.003648124,-1.631408572,40
"2254","Cameroon","Sub-Saharan Africa","Lower middle income","2013",NA,55.60547716,52.302131652832,-0.918751955,-1.036896348,25
"2255","Congo, Dem. Rep.","Sub-Saharan Africa","Low income","2013",NA,75.66650619,40.9936714172363,-1.477709651,-1.45855391,22
"2256","Congo, Rep.","Sub-Saharan Africa","Lower middle income","2013",NA,142.6044414,NA,-1.155924201,-1.117779732,22
"2257","Colombia","Latin America & Caribbean","Upper middle income","2013",53.5,37.69797761,100.337730407715,0.071358077,-0.081278823,36
"2258","Comoros","Sub-Saharan Africa","Low income","2013",45,76.17229093,59.3322906494141,-1.589367032,-0.460561037,28
"2259","Cabo Verde","Sub-Saharan Africa","Lower middle income","2013",NA,95.33908878,94.2451705932617,0.096909538,0.916024446,58
"2260","Costa Rica","Latin America & Caribbean","Upper middle income","2013",49.2,65.61837454,114.636619567871,0.482306093,1.078483462,53
"2261","Cuba","Latin America & Caribbean","Upper middle income","2013",NA,44.32389693,93.294677734375,-0.439775079,-1.478674173,46
"2262","Cyprus","Europe & Central Asia","High income","2013",37,115.4731126,98.3116912841797,1.366624117,0.980822682,63
"2263","Czech Republic","Europe & Central Asia","High income","2013",26.5,147.9781744,104.379760742188,0.891820014,0.984533489,48
"2264","Germany","Europe & Central Asia","High income","2013",31.4,84.83642578,102.477699279785,1.542519927,1.406184077,78
"2265","Djibouti","Middle East & North Africa","Lower middle income","2013",44.1,NA,45.057861328125,-0.962294519,-1.471034884,36
"2266","Dominica","Latin America & Caribbean","Upper middle income","2013",NA,87.08123238,NA,0.708178163,0.966706514,58
"2267","Denmark","Europe & Central Asia","High income","2013",28.5,103.0501478,129.779083251953,1.992455125,1.666270614,91
"2268","Dominican Republic","Latin America & Caribbean","Upper middle income","2013",47.1,56.77958717,77.5965728759766,-0.46754539,0.115369543,29
"2269","Algeria","Middle East & North Africa","Upper middle income","2013",NA,63.61082358,NA,-0.534194887,-0.893353224,36
"2270","Ecuador","Latin America & Caribbean","Upper middle income","2013",47.3,59.60615606,101.393699645996,-0.501632035,-0.252721816,35
"2271","Eritrea","Sub-Saharan Africa","Low income","2013",NA,NA,35.5193099975586,-1.519717574,-2.196416616,20
"2272","Spain","Europe & Central Asia","High income","2013",36.2,61.17961222,131.086044311523,1.154522538,0.988870561,59
"2273","Estonia","Europe & Central Asia","High income","2013",35.1,165.7945013,108.582939147949,0.974775255,1.116848588,68
"2274","Ethiopia","Sub-Saharan Africa","Low income","2013",NA,41.47178708,NA,-0.606997073,-1.313026309,33
"2275","Finland","Europe & Central Asia","High income","2013",27.2,78.51360788,143.218566894531,2.174288273,1.573705554,89
"2276","Fiji","East Asia & Pacific","Upper middle income","2013",36.4,128.5322372,NA,-0.843451798,-0.909593165,NA
"2277","France","Europe & Central Asia","High income","2013",32.5,59.09880412,110.940650939941,1.48182869,1.219246626,71
"2278","Gabon","Sub-Saharan Africa","Upper middle income","2013",NA,90.63503822,NA,-0.830842853,-0.863370001,34
"2279","United Kingdom","Europe & Central Asia","High income","2013",33.2,61.35006396,124.425971984863,1.495450616,1.32903707,76
"2280","Georgia","Europe & Central Asia","Lower middle income","2013",40,102.3306148,97.69384765625,0.58521229,0.138814509,49
"2281","Ghana","Sub-Saharan Africa","Lower middle income","2013",NA,81.65233262,61.0836982727051,-0.098373681,0.438854575,46
"2282","Guinea","Sub-Saharan Africa","Low income","2013",NA,NA,NA,-1.173679709,-1.022311449,24
"2283","Guinea-Bissau","Sub-Saharan Africa","Low income","2013",NA,44.26330455,NA,-1.433110237,-1.343436956,19
"2284","Equatorial Guinea","Sub-Saharan Africa","Upper middle income","2013",NA,106.8932849,NA,-1.541716576,-1.969891191,19
"2285","Greece","Europe & Central Asia","High income","2013",36.1,63.51914245,108.197830200195,0.459202468,0.687237501,40
"2286","Grenada","Latin America & Caribbean","Upper middle income","2013",NA,75.7790284,101.139801025391,0.227247208,0.770249128,NA
"2287","Guatemala","Latin America & Caribbean","Lower middle income","2013",NA,58.54851252,64.1561279296875,-0.70314014,-0.366542697,29
"2288","Guyana","Latin America & Caribbean","Upper middle income","2013",NA,130.3912798,NA,-0.115866743,0.021231109,27
"2289","Honduras","Latin America & Caribbean","Lower middle income","2013",53.7,116.3060492,70.6631011962891,-0.728645146,-0.474935949,26
"2290","Croatia","Europe & Central Asia","Upper middle income","2013",32,85.59630436,100.090026855469,0.701186359,0.513741314,48
"2291","Haiti","Latin America & Caribbean","Low income","2013",NA,70.54622967,NA,-1.57628715,-0.7494452,19
"2292","Hungary","Europe & Central Asia","High income","2013",31.5,164.3435331,108.198860168457,0.654968202,0.737192869,54
"2293","Indonesia","East Asia & Pacific","Lower middle income","2013",39.5,48.63737268,82.4897079467773,-0.198748589,0.036121309,32
"2294","India","South Asia","Lower middle income","2013",NA,53.84413195,68.8972091674805,-0.171536714,0.432780147,36
"2295","Ireland","Europe & Central Asia","High income","2013",33.4,193.290658,NA,1.485335708,1.311735153,72
"2296","Iraq","Middle East & North Africa","Upper middle income","2013",NA,75.6877193,NA,-1.096112847,-1.057192326,16
"2297","Iceland","Europe & Central Asia","High income","2013",25.4,102.8621403,118.556411743164,1.490048647,1.439568877,78
"2298","Israel","Middle East & North Africa","High income","2013",NA,64.7215838,101.531761169434,1.249336243,0.649406195,61
"2299","Italy","Europe & Central Asia","High income","2013",34.9,55.46658975,102.397987365723,0.458483517,0.954217374,43
"2300","Jamaica","Latin America & Caribbean","Upper middle income","2013",NA,83.32683411,83.2890701293945,0.042098962,0.543406129,38
"2301","Jordan","Middle East & North Africa","Lower middle income","2013",NA,NA,82.6304779052734,-0.048918359,-0.806754529,45
"2302","Japan","East Asia & Pacific","High income","2013",NA,34.14752226,101.919982910156,1.618066192,1.109647036,74
"2303","Kazakhstan","Europe & Central Asia","Upper middle income","2013",26.3,65.40760933,101.868766784668,-0.532777667,-1.242598891,26
"2304","Kenya","Sub-Saharan Africa","Lower middle income","2013",NA,53.1324135,NA,-0.457267225,-0.212256938,27
"2305","Kyrgyz Republic","Europe & Central Asia","Lower middle income","2013",28.8,134.0267856,88.3330993652344,-0.651904583,-0.538261116,24
"2306","Cambodia","East Asia & Pacific","Lower middle income","2013",NA,128.1808513,NA,-0.906181395,-0.980927289,20
"2307","Kiribati","East Asia & Pacific","Lower middle income","2013",NA,105.3132336,NA,-0.769706964,0.805797935,NA
"2308","Korea, Rep.","East Asia & Pacific","High income","2013",NA,102.7707459,97.7302932739258,1.12555182,0.705827594,55
"2309","Kuwait","Middle East & North Africa","High income","2013",NA,97.60650467,92.5478286743164,-0.070669204,-0.657606125,43
"2310","Lebanon","Middle East & North Africa","Upper middle income","2013",NA,90.334297,68.2002716064453,-0.395220429,-0.404981285,28
"2311","Liberia","Sub-Saharan Africa","Low income","2013",NA,130.993496,NA,-1.384766102,-0.387322694,38
"2312","Libya","Middle East & North Africa","Upper middle income","2013",NA,NA,NA,-1.47105515,-0.971600056,15
"2313","Sri Lanka","South Asia","Lower middle income","2013",NA,49.2577922,99.7245101928711,-0.169863924,-0.594175637,37
"2314","Lesotho","Sub-Saharan Africa","Lower middle income","2013",NA,124.8998935,51.7281608581543,-0.417200416,0.120267116,49
"2315","Lithuania","Europe & Central Asia","High income","2013",35.3,166.6716157,105.411827087402,0.831737101,0.940019667,57
"2316","Luxembourg","Europe & Central Asia","High income","2013",32,349.2419391,102.415588378906,1.629902482,1.631096363,80
"2317","Latvia","Europe & Central Asia","High income","2013",35.5,123.9136552,110.481376647949,0.889026761,0.770423412,53
"2318","Morocco","Middle East & North Africa","Lower middle income","2013",NA,80.02055856,NA,-0.035124548,-0.698580146,37
"2319","Moldova","Europe & Central Asia","Lower middle income","2013",28.5,123.9399065,88.336051940918,-0.409080684,-0.071324833,35
"2320","Madagascar","Sub-Saharan Africa","Low income","2013",NA,72.57967137,NA,-1.131114483,-0.763357162,28
"2321","Maldives","South Asia","Upper middle income","2013",NA,161.7987792,NA,-0.322261244,-0.459633708,NA
"2322","Mexico","Latin America & Caribbean","Upper middle income","2013",NA,64.44463256,87.0373764038086,0.345396012,0.108392306,34
"2323","Macedonia, FYR","Europe & Central Asia","Upper middle income","2013",38.5,104.85723,79.7165222167969,-0.052818637,-0.057545625,44
"2324","Mali","Sub-Saharan Africa","Low income","2013",NA,64.83869753,41.2895889282227,-0.902868629,-0.28450796,28
